		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Bar  	Rain	Rate	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	Samp	Tx 	Recept	Int.
27/07/23	11:20	7.5	7.7	7.5	49	-2.5	0.9	S	0.27	2.2	S	7.5	6.9	6.9	664.6	0.00	0.0	0.038	0.000	20.4	23	-1.5	17.9	5.12	 .7826	100	4	95.2	5
27/07/23	11:25	7.8	7.8	7.5	49	-2.3	0.4	S	0.13	1.8	SSW	7.8	7.2	7.2	664.5	0.00	0.0	0.037	0.000	20.4	23	-1.5	17.9	5.12	 .7825	97	4	92.4	5
27/07/23	11:30	8.1	8.1	7.8	48	-2.3	0.0	S	0.00	1.3	S	8.1	7.4	7.4	664.4	0.00	0.0	0.035	0.000	20.4	23	-1.5	17.9	5.12	 .7824	100	4	95.2	5
27/07/23	11:35	8.1	8.1	8.1	47	-2.5	0.0	SE	0.00	1.3	SE	8.1	7.4	7.4	664.4	0.00	0.0	0.035	0.000	20.4	23	-1.5	17.9	5.12	 .7824	102	4	97.1	5
27/07/23	11:40	8.6	8.6	8.2	46	-2.4	0.4	S	0.13	1.8	SSE	8.6	7.8	7.8	664.3	0.00	0.0	0.034	0.000	20.4	23	-1.5	17.9	5.12	 .7823	104	4	99.0	5
27/07/23	11:45	8.8	8.8	8.6	41	-3.8	2.7	S	0.80	5.4	ENE	7.3	7.9	6.4	664.2	0.00	0.0	0.033	0.000	20.4	23	-1.5	17.9	5.12	 .7821	105	4	100.0	5
27/07/23	11:50	9.4	9.4	8.8	35	-5.3	2.2	SSW	0.67	6.3	SSW	8.3	8.4	7.3	664.1	0.00	0.0	0.031	0.000	20.4	23	-1.5	17.9	5.12	 .7820	101	4	96.2	5
27/07/23	11:55	9.7	9.7	9.4	35	-5.1	0.4	SSW	0.13	3.1	SSW	9.7	8.7	8.7	664.1	0.00	0.0	0.030	0.000	20.4	23	-1.5	17.9	5.12	 .7820	100	4	95.2	5
27/07/23	12:00	10.0	10.0	9.7	32	-6.0	0.9	SSW	0.27	4.5	SW	10.0	9.0	9.0	663.9	0.00	0.0	0.029	0.000	20.4	23	-1.5	17.9	5.12	 .7818	100	4	95.2	5
27/07/23	12:05	10.2	10.2	10.0	27	-8.0	2.2	NW	0.67	5.4	NW	9.2	9.0	8.1	664.0	0.00	0.0	0.028	0.000	20.4	23	-1.5	17.9	5.12	 .7819	105	4	100.0	5
27/07/23	12:10	9.9	10.2	9.9	29	-7.3	0.9	NW	0.27	4.9	NW	9.9	8.9	8.9	663.8	0.00	0.0	0.029	0.000	20.4	23	-1.5	17.9	5.12	 .7817	100	4	95.2	5
27/07/23	12:15	10.0	10.0	9.9	31	-6.4	0.0	SW	0.00	0.9	NW	10.0	8.9	8.9	663.7	0.00	0.0	0.029	0.000	20.4	23	-1.5	17.9	5.12	 .7815	101	4	96.2	5
27/07/23	12:20	10.5	10.5	10.1	31	-5.9	0.0	S	0.00	0.9	NE	10.5	9.4	9.4	663.7	0.00	0.0	0.027	0.000	20.4	23	-1.5	17.9	5.12	 .7815	104	4	99.0	5
27/07/23	12:25	10.7	10.7	10.5	28	-7.1	0.4	NNW	0.13	2.7	N	10.7	9.4	9.4	663.5	0.00	0.0	0.026	0.000	20.5	23	-1.4	18.1	5.13	 .7810	101	4	96.2	5
27/07/23	12:30	10.6	10.7	10.6	30	-6.3	0.9	NNW	0.27	3.1	NNW	10.6	9.4	9.4	663.6	0.00	0.0	0.027	0.000	20.5	23	-1.4	18.1	5.13	 .7811	103	4	98.1	5
27/07/23	12:35	10.2	10.6	10.2	27	-8.0	1.3	WNW	0.40	6.7	W	10.0	9.0	8.8	663.6	0.00	0.0	0.028	0.000	20.5	23	-1.4	18.1	5.13	 .7810	101	4	96.2	5
27/07/23	12:40	10.3	10.3	10.1	30	-6.6	0.4	NNW	0.13	3.6	NNW	10.3	9.2	9.2	663.3	0.00	0.0	0.028	0.000	20.5	23	-1.4	18.1	5.13	 .7807	103	4	98.1	5
27/07/23	12:45	10.3	10.3	10.2	30	-6.6	0.0	---	0.00	0.0	---	10.3	9.2	9.2	663.2	0.00	0.0	0.028	0.000	20.5	23	-1.4	18.1	5.13	 .7806	102	4	97.1	5
27/07/23	12:50	10.8	10.8	10.3	28	-7.0	0.4	W	0.13	3.6	W	10.8	9.5	9.5	663.2	0.00	0.0	0.026	0.000	20.5	23	-1.4	18.1	5.13	 .7806	101	4	96.2	5
27/07/23	12:55	10.6	10.8	10.6	29	-6.7	1.8	W	0.54	7.6	W	10.1	9.4	8.8	663.0	0.00	0.0	0.027	0.000	20.5	23	-1.4	18.1	5.13	 .7804	104	4	99.0	5
27/07/23	13:00	10.4	10.6	10.4	30	-6.4	3.1	SW	0.94	8.0	WSW	9.0	9.3	7.8	663.0	0.00	0.0	0.027	0.000	20.5	22	-2.0	18.0	4.95	 .7806	103	4	98.1	5
27/07/23	13:05	10.8	10.8	10.5	28	-7.0	2.7	N	0.80	8.0	NNW	9.6	9.5	8.3	662.8	0.00	0.0	0.026	0.000	20.5	22	-2.0	18.0	4.95	 .7804	106	4	100.0	5
27/07/23	13:10	11.1	11.1	10.8	29	-6.3	2.2	N	0.67	4.9	N	10.3	9.7	8.9	662.8	0.00	0.0	0.025	0.000	20.5	22	-2.0	18.0	4.95	 .7804	106	4	100.0	5
